:ID,mergeConfidence,mergedFrom,taskDate,taskName,:LABEL
tk3891,,,2024-04-20,uploading finalized annotation logs and selected edge-case materials,Task
tk3892,,,2024-04-24,meeting,Task
tk3475,,,,,Task
tk3476,,,,,Task
tk3477,,,,,Task
tk3478,,,,,Task
tk3479,,,2023-10-21T20:00:00Z,last-minute updates or edge cases,Task
tk3480,,,2023-10-24T00:00:00Z,focused group review,Task
tk99,,,,pilot annotation exercise,Task
tk100,,,,discussion on residual error explanations,Task
tk101,,,,follow-up systematic annotation component,Task
tk2923,,,2023-02-23,drafting clarifying paragraphs for Section 4.4,Task
tk2924,,,2023-02-23,source and summarize a recent publication on interoperability frameworks,Task
tk2925,0.8709,"['tk2938', 'tk2941', 'tk2945']",2023-02-23,formatting audit of appendix figure captions,Task
tk2926,,,2023-07-18,internal review meeting,Task
tk2927,,,2023-03-10,complete all substantial revisions,Task
tk1407,,,2021-02-15,Submit camera-ready version,Task
tk1464,,,2021-02-04,formatting and section cross-referencing review,Task
tk1465,,,2021-02-04,template adherence check,Task
tk1466,,,2021-02-04,cross-referencing check,Task
tk1467,,,2021-02-04,section numbering consistency check,Task
tk1468,,,2021-02-04,DOI and repository link verification,Task
tk1470,,,2021-02-06,final harmonization and camera-ready migration,Task
tk1636,,,2022-07-17,presentation phase,Task
tk613,,,2022-04-08,rehearsal,Task
tk2190,,,2022-03-26,review and approve newsletter draft,Task
tk2191,,,,submit consolidated content and visual assets,Task
tk2192,,,,final review window,Task
tk3683,,,2023-01-14,review the newly consolidated draft on Overleaf,Task
tk3684,,,2023-01-14,ensure smooth integration of sections into the overall narrative,Task
tk3685,,,2023-01-14,annotate unresolved references or points requiring group consensus,Task
tk3686,,,2023-01-14,prepare a brief overview of the implemented changes for the author response letter,Task
tk3624,,,2022-01-31,resubmission deadline,Task
tk1786,,,2020-08-31,finalizing the complete draft,Task
tk1787,,,2020-08-31,cross-verification against JOCCH guidelines,Task
tk1788,,,2020-08-20,finalize workflow diagrams,Task
tk1789,,,2020-08-18,ensure vignettes are anonymized and consistent,Task
tk1790,,,2020-08-22,standardize terminology and add corpus release policy columns,Task
tk1791,,,2020-08-24,"revise workflow diagrams, integrate case studies and transparency section",Task
tk1792,,,2020-08-31,oversee compliance review,Task
tk1793,,,2020-08-31,schedule follow-up call to review full draft,Task
tk61,,,,summarising the applied pipeline and remaining challenges,Task
tk63,,,2019-05-01,nominating stretch evaluation goals,Task
tk64,,,2023-05-01,circulating a draft of the baseline model configuration and evaluation workflow,Task
tk1680,0.8138,"['tk1544', 'tk1564', 'tk1565', 'tk1676', 'tk1685', 'tk2054', 'tk2334']",Not specified,incorporating final round of suggestions (updating slides),Task
tk1681,,,Not specified,compatibility check,Task
tk1682,,,Not specified,final adjustments,Task
tk1683,0.8045,"['tk1396', 'tk1398', 'tk1566', 'tk1691', 'tk218']",Not specified,submit the package via the ACL online submission portal (uploading to ACL portal),Task
tk1684,,,2022-07-25,presentation delivery,Task
tk2702,,,2020-12-01,review and refine the draft reviewer response points,Task
tk2703,,,2020-12-01,distribute action items around supplementary table references and artifact example preparation,Task
tk2704,,,2020-12-01,discuss metric generalizability and modular codebase components,Task
tk3262,,,2022-02-06,Resubmission of manuscript,Task
tk3263,,,,updating Data Availability and Licensing section,Task
tk3266,,,,writing detailed cover letter,Task
tk2273,,,,preparation of presentation materials and press releases for JCDL 2022,Task
tk2274,,,,submission to JCDL session chairs,Task
tk2440,,,,outreach phase,Task
tk2441,,,2023-05-18,draft blurbs for mailing lists,Task
tk2442,,,2023-05-19,internal run-through,Task
tk880,,,2021-02-08,Review draft subsection,Task
tk881,,,2021-02-08,Add color-coding to schematic,Task
tk882,,,2021-02-09,group call,Task
tk2520,,,2022-05-29,address participant queries,Task
tk2521,,,2022-05-30,serve as primary Q&A moderator,Task
tk2522,,,2022-05-30,support technical escalations,Task
tk2523,,,2022-05-30,monitor shared Responses log,Task
tk2524,,,2022-05-30T14:00:00Z,final review of welcome and moderation slide decks,Task
tk2525,,,2022-05-30,dry run of Q&A transitions,Task
tk2526,,,2022-05-31,verify backup resource mirror links,Task
tk2527,,,2022-05-30,monitor live chat and support email,Task
tk891,,,2020-02-11,merge updated sections,Task
tk892,,,2020-02-12,cross-check merged manuscript,Task
tk893,,,2020-02-12,finalize supplementary Jupyter notebook,Task
tk894,,,2020-02-12,prepare combined figures and tables PDF,Task
tk895,,,2020-02-12,draft author response,Task
tk897,,,2020-02-13,collective proofreading pass,Task
tk398,,,,resubmission,Task
tk898,,,2020-02-12,clarify label definitions,Task
tk899,,,2020-02-12,verify supplementary material upload protocol,Task
tk4225,,,2023-11-06,jointly review the side-by-side matrix and proposed legal footnotes,Task
tk4226,,,2023-11-08,draft a sample layout for the appendix section,Task
tk4227,,,2023-11-10,finalize the new evaluation visualizations,Task
tk4228,,,2023-11-10,provide in-line comments on the legal appendix draft,Task
tk4229,,,2023-11-12,internal review of all discrete section drafts,Task
tk1611,,,2023-06-15,expanding the model bias section,Task
tk1612,,,2023-06-15,initiating the routing of the Stanford-specific signature form,Task
tk1613,,,2023-06-16,uploading final signed forms in a single folder titled “Presenter_Declarations”,Task
tk1614,,,2023-06-16,confirming all visual and bio updates in the Drive,Task
tk1615,,,2023-06-19,pre-submission group check,Task
tk2265,,,2022-04-11,coordinate the final press release checks,Task
tk2266,,,Not specified,notify about revisions to the FAQ,Task
tk675,,,2023-08-11,review the attached guide,Task
tk676,0.807,['tk3134'],2023-08-11,propose additional agenda items for the debrief (propose agenda additions),Task
tk677,,,2023-08-16,integrate sections on institutional compliance,Task
tk678,,,2023-08-16,draft the initial lay abstract,Task
tk679,,,2023-08-16,input on compliance regarding Stanford and IACS joint data statements,Task
tk680,,,2023-08-16,fill in authorship and contribution documentation,Task
tk2494,,,2022-05-26,send official pre-event communication,Task
tk2495,,,2022-05-25,review shared template,Task
tk2496,0.7831,['tk2499'],,monitoring institutional inboxes for participant queries or receipt confirmations (monitor incoming queries and confirm receipt),Task
tk2497,,,,append checklist and PDF,Task
tk1773,,,2023-08-14,preparing case study vignettes,Task
tk1774,,,2023-08-14,finalizing draft entries in the shared template,Task
tk1775,,,,providing critical feedback on the comparative table outline,Task
tk1776,0.8123,['tk1782'],,reviewing the workflow graphic (review workflow PDF/PPTX),Task
tk1759,,,2023-08-14,review the attached preliminary case study template,Task
tk1760,,,2023-08-14,provide example cases from their annotation work,Task
tk1761,,,,feedback on the comparative analysis outline,Task
tk1762,,,next week,coordinate a brief virtual check-in on progress,Task
tk1525,,,2019-11-09,make urgent corrections,Task
tk1638,,,,final manuscript and presentation arrangements,Task
tk1640,,,,drafting responses to anticipated audience queries,Task
tk127,,,current date,initial outreach to digital historian collaborators,Task
tk128,,,early next week,annotation,Task
tk129,,,this weekend,beginning annotation,Task
tk130,,,as soon as they are uploaded,review initial annotation returns,Task
tk131,,,as soon as they are uploaded,synthesis strategies discussion,Task
tk132,,,as soon as they are uploaded,workflow adjustments,Task
tk133,,,2019-05-10,check Google Drive folder,Task
tk134,,,2019-05-12,integrate external insights into submission draft,Task
tk2967,,,2022-05-02,author registration,Task
tk2968,0.8358,"['tk2972', 'tk2975', 'tk2985']",2021-07-01,metadata verification and update,Task
tk2969,,,,supplementary files submission,Task
tk2970,,,2023-05-15,proceedings publication,Task
tk2971,,,2023-04-30,author notification of session schedule,Task
tk2556,,,2020-11-04,draft Introduction & Motivation,Task
tk2557,,,2020-11-04,draft Workshop Design & Accessibility Protocols,Task
tk2558,,,2020-11-04,draft Dataset Overview,Task
tk2559,0.8829,['tk2578'],2020-11-04,draft Q&A Moderation & Technical Escalation Framework,Task
tk2560,,,2020-11-04,draft Participant Feedback Analysis & Outcomes,Task
tk2561,0.793,"['tk2572', 'tk3354', 'tk4114', 'tk4122', 'tk4124', 'tk4448', 'tk4451', 'tk4459', 'tk4464']",2020-11-04,structured reflection on technical and collaborative aspects of JOCCH revision (supplementary outputs),Task
tk2562,,,2020-11-04,draft Appendices,Task
tk33,,,,analyze the impact of post-OCR artifacts on interpretability tools like LIME and SHAP,Task
tk34,0.8753,['tk29'],2023-04-23,demonstration of correction workflow (demonstrate the correction workflow),Task
tk35,,,,refine the date format inconsistencies mapping schema,Task
tk18,,,2023-04-23,check-in meeting,Task
tk142,,,,rapid review of cross-annotator quantitative trends,Task
tk143,0.8268,['tk2365'],,synthesizing qualitative findings into broader methodological themes (identification and discussion of recurring qualitative themes),Task
tk144,,,,design choices for integrating visualizations,Task
tk145,,,,alignment with conference reviewer expectations,Task
tk146,,,,next steps for incorporating insights into the draft,Task
tk147,,,2023-05-12,circulate Google Meet link and shared live notes document,Task
tk148,,,,bring updates from Dr. Patel to the meeting,Task
tk3513,,,2023-11-02,preliminary shared outline review,Task
tk3514,,,2023-11-07,section lead finalization,Task
tk3515,,,2023-11-07,incorporating feedback on appendices,Task
tk3516,,,2023-11-07,agreeing on target completion date,Task
tk3517,,,2023-11-07,updating on new points from submission portal,Task
tk2379,,,2023-05-07,review process and timeline for feedback on Michael’s draft blog post narrative,Task
tk2380,,,2023-05-07,gathering and integrating researcher quotes (all co-authors),Task
tk2381,,,2023-05-07,outline progress and any preliminary results for error analysis research note,Task
tk2382,,,2023-05-14,circulate the structured document by 14 May,Task
tk2383,,,2023-05-07,"updates on initial agenda, participant engagement strategies, and university outreach for workshop outline progress",Task
tk2384,,,2023-05-07,next steps for cross-institutional collaboration and community invitations,Task
tk2385,,,2023-05-07,any issues or suggestions regarding the new Google Drive structure,Task
tk2386,,,2023-05-07,institutional requirements or updates regarding the JCDL notification,Task
tk2387,,,2023-05-07,upload a one-page outline of the initial workshop/tutoring session agenda by the end of this week,Task
tk997,,,,,Task
tk998,,,,,Task
tk1000,,,2023-06-10,review updates,Task
tk1001,,,2023-06-12,Doodle poll for Zoom sign-off meeting,Task
tk515,,,2023-04-17,cross-lingual entity alignment,Task
tk516,,,2023-04-17,reproducibility practices,Task
tk517,,,2023-04-17,project management in distributed teams,Task
tk518,,,2023-04-17,cross-corpus metadata normalization,Task
tk519,,,2023-04-17,draft contributions for JCDL tutorial proposal,Task
tk520,,,2023-04-24,share FAIR/Zenodo documentation draft,Task
tk521,,,2023-04-20,integrate all content and circulate a master slide deck draft,Task
tk522,,,2023-04-20,finalize target venue(s),Task
tk3643,,,2022-03-12,draft a detailed section on challenges and case studies concerning cross-jurisdictional data-use agreements,Task
tk3644,,,2022-03-12,expand the discussion on annotation tool validation and dataset error analysis,Task
tk3645,,,2022-03-12,synthesize protocol harmonization lessons for under-resourced and non-Western institutional contexts,Task
tk3646,,,2022-03-12,clean up referencing and formatting inconsistencies noted in Appendix B,Task
tk3647,,,2022-03-12,initial drafts for assigned subsections due,Task
tk3648,,,2022-03-16,integrated first full draft,Task
tk3649,,,2022-03-19,internal feedback round,Task
tk3650,,,2022-03-24,"final revisions, author responses, and resubmission",Task
tk3651,,,2022-03-24,prepare a preliminary draft for our response to reviewers,Task
tk1110,,,,,Task
tk1111,,,,,Task
tk1112,,,,,Task
tk1113,,,,,Task
tk1114,,,,,Task
tk3776,,,2023-03-06,completing action items,Task
tk3777,,,2023-03-06,endorse compliance summary,Task
tk3778,,,2023-03-06,conduct last-minute pre-submission review,Task
tk3779,,,2023-03-06,editorial revisions to Section 4.3,Task
tk3780,,,2023-03-06,hyperlinking presenter confirmation,Task
tk1186,,,,checklist completion,Task
tk1187,,,,coordinated updates to presentation content and logistics,Task
tk1188,,,,communicate with Oxford comms office for campaign launch,Task
tk1189,,,,join 30 minutes ahead for A/V and screen share tests,Task
tk1190,,,,provide IT support for backup streaming/recording settings and last-minute troubleshooting,Task
tk1191,,,,coordinate revised speaker list,Task
tk4060,,,2023-09-17,circulate tracked-changes edits and minor rewording suggestions for Section 2,Task
tk4061,,,2023-09-18,"upload finalized workflow diagrams, annotated with 'pitfall nodes'",Task
tk4062,,,2023-09-18,integrate references within the next draft,Task
tk4063,,,2023-09-18,set up Stanford Zoom registration and share meeting link and Google survey for Q&A theme crowdsourcing,Task
tk4064,,,2023-09-18,review draft event flyer and pursue dissemination in Oxford/IACS DH mailing lists,Task
