:ID,mergeConfidence,mergedFrom,taskDate,taskName,:LABEL
tk587,,,,"Integrated and paginated Ethical Considerations, with targeted stewardship/language compliance",Task
tk588,,,,"Comprehensive hyperlink formatting, accessibility pass, and verified appendix",Task
tk589,,,,Minor color contrast improvements in Fig. 2 and 4,Task
tk590,,,,"coordinate acknowledgments or plan for additional dissemination (e.g., supplementary materials page)",Task
tk593,0.8093,"['tk597', 'tk619']",,link language models’ name normalization steps to the historical OCR post-processing pipeline (proposed addition to Appendix B on the name normalization-OCR pipeline linkage),Task
tk594,,,,ensure all embedded tables comply with ACM's updated accessibility formatting,Task
tk595,,,2019-12-27,"upload revised manuscript, brief response to the reviewers and a summary of changes",Task
tk596,0.8334,"['tk604', 'tk618']",,drafting concise illustrative examples for entity disambiguation (prepare illustrative examples for Section 4.2),Task
tk598,0.9177,['tk620'],,coordinate accessibility re-tagging for Tables 3 and 5 (accessibility re-tagging of Tables 3 and 5),Task
tk599,,,2025-01-25,compile revised manuscript and Response to Reviewers letter,Task
tk600,,,2025-01-22,circulate draft of all changes for group review,Task
tk601,,,2025-02-11,submit revised manuscript,Task
tk603,0.9026,['tk592'],2020-01-16,clarification on the annotation guidelines used for entity disambiguation (clarification of the annotation guidelines for entity disambiguation),Task
tk605,,,2020-01-16,historical context validation,Task
tk607,,,2020-01-16,cross-verification with Oxford team,Task
tk608,,,,revision tasks,Task
tk609,,,,accessibility re-tagging,Task
tk610,,,2025-01-17,finalize this revision,Task
tk612,,,,iterative re-tagging of tables for assistive technology compatibility,Task
tk613,,,,secondary check on the fully compiled PDF,Task
tk614,,,2020-01-16,upload tagged PDF snapshots and a checklist of adjustments,Task
tk615,,,,consolidated document review,Task
tk616,,,,walkthrough of the tagging process,Task
tk617,,,,accessibility statements,Task
tk621,,,,secondary check post-integration,Task
tk622,,,2026-01-18,finalize your respective sections,Task
tk623,,,,compile the unified LaTeX and update the tagged PDF,Task
tk624,,,,Acrobat scripting support,Task
tk626,,,,validate the completed camera-ready package ahead of the editorial deadline,Task
tk627,,,,finalizing annotated examples (Section 4.2),Task
tk628,0.7902,['tk635'],,reviewing addition to Appendix B (updates for Appendix B),Task
tk629,,,,integrating new examples,Task
tk632,,,,revision package finalized for submission,Task
tk633,,,,finalized annotation examples,Task
tk634,,,,integration points confirmation,Task
tk636,,,,preliminary merge into the LaTeX manuscript,Task
tk637,,,,comprehensive tagged PDF check after final compilation,Task
tk638,,,,scripting assistance for accessibility tag issues,Task
tk639,,,,walkthrough of all revision point responses and their location in the manuscript,Task
tk640,,,,secondary accessibility check on Tables 3 & 5,Task
tk641,,,,consolidated review of “Response to Reviewers” letter,Task
tk642,,,,"final checks for cross-file consistency, including supplementary files",Task
tk643,,,2019-01-21,timeline confirmation for manuscript upload,Task
tk644,,,,integration of the illustrative examples in Section 4.2,Task
tk645,,,,technical summary of the normalization workflow,Task
tk646,,,,accessibility work to fulfill ACM’s updated requirements,Task
tk647,,,,plans for presenting this work at EMNLP or JCDL,Task
tk649,0.8273,['tk654'],,"compiling the final, accessibility-verified PDF as per ACM guidelines (v2020) (compiling the final accessibility-verified PDF)",Task
tk652,,,,prepare a crosswalk checklist mapping the revised document sections to the response letter and attach the final supplementary metadata,Task
tk653,,,2019-03-04,complete all updated files and checks,Task
tk655,,,,working through the table and figure tag compliance checklist,Task
tk656,,,2025-02-27,finalize review of the main manuscript’s references to all supplementary files,Task
tk657,,,,cross-verify institutional listings and order with the ScholarOne submission,Task
tk658,,,2025-03-10,compile and submit,Task
tk659,,,,systematic review of all supplementary file references in the main manuscript,Task
tk660,,,,Ananya’s accessibility audit,Task
tk662,,,,finalize this stage,Task
tk663,,,2019-03-05,accessibility audit of the final PDF using the latest ACM guidelines,Task
tk664,,,2019-03-06,rapid crosscheck of the metadata alignment and provide a final supplementary material checklist,Task
tk665,,,,ensure accessibility review changes are merged into shared Overleaf project for final compilation,Task
tk666,0.8358,['tk651'],2019-03-07,"finalize the author order, institutional affiliations, funding acknowledgments, and ensure consistency across the main manuscript and ScholarOne metadata (review and finalize the author/funding acknowledgment section and confirm institutional affiliations and author order)",Task
tk667,,,2019-03-08,compile the entire camera-ready submission package,Task
tk668,,,2019-03-10,final group review or emergency corrections,Task
tk669,,,,final crosscheck of manuscript and supplementary materials,Task
tk670,,,,detailed reference review,Task
tk671,,,2020-03-07,accessibility audit,Task
tk672,,,,ACM accessibility audit,Task
tk673,,,,"updates to authorship, institutional affiliations, and the funding/acknowledgment sections",Task
tk674,,,2020-03-09,submission of final camera-ready package,Task
tk677,,,,"final review to verify compliance with publication standards, accessibility tagging, and completeness of supplementary materials and metadata",Task
tk678,,,,manuscript processing,Task
tk679,,,,official publication timeline and proofs for author approval,Task
tk681,0.8173,"['tk692', 'tk729']",,retrospective review of the project (project retrospective),Task
tk682,,,,dataset normalization,Task
tk683,,,,accessibility in tabular annotations,Task
tk684,,,,integration of multi-source entity data for historical NLP tasks,Task
tk686,0.8017,"['tk694', 'tk748', 'tk758', 'tk766', 'tk779', 'tk816']",,synthesizing the main challenges and methodological insights from the Bengali-English entity alignment and normalization processes (cross-lingual normalization),Task
tk687,,,,guidelines for reproducibility in historical NLP,Task
tk688,,,,project management and scholarly communication,Task
tk690,,,,contribute a summary on respective sub-areas,Task
tk691,,,2019-04-01,schedule a short call to discuss and consolidate highlights,Task
tk695,,,2025-03-25,draft a summary focusing on cross-lingual ambiguity patterns in historical place names and issues in standardizing metadata across colonial gazetteer sources,Task
tk696,0.8133,['tk5873'],2025-03-25,upload notes directly to the shared drive version (upload summary to shared drive),Task
tk697,,,,provide feedback or integrate additional notes,Task
tk698,,,,contribute summaries,Task
tk699,,,2025-04-04,scheduling a consolidation call in the first week of April,Task
tk700,,,2025-04-04,indicate general availability for a 30–45 minute Google Meet session between 4–8 April,Task
tk701,,,,discussing ideas for short workshop proposals at ACL or JCDL,Task
tk702,,,,documenting workflow and key takeaways for future abstract or tutorial submissions,Task
tk703,,,,future abstract or tutorial submissions when calls open later this spring,Task
tk704,,,,internal retrospective,Task
tk705,,,,"documented experience with reproducibility, accessibility, and dataset normalization",Task
tk707,,,2025-03-25,draft a 2-3 paragraph summary,Task
tk708,,,,upload summary to the shared drive alongside Sunita’s entity alignment section,Task
tk709,,,,consolidation call,Task
tk710,,,,sketching an outline for a reproducibility or workflow best practices tutorial,Task
tk711,,,,coordinate meeting slots,Task
tk713,,,,entity alignment section,Task
tk714,0.8333,['tk777'],,methods appendix for future submissions,Task
tk715,,,,retrospective summaries,Task
tk716,,,,drafting external documentation/tutorial abstract,Task
tk717,,,,circulating the agenda,Task
tk718,,,,preparing a brief slide deck summarizing the retrospective highlights and next steps for potential workshop/tutorial proposals,Task
tk719,,,2025-04-06,consolidation call scheduling,Task
tk720,0.843,['tk731'],,data sharing & archival considerations for future documentation and methods papers (data sharing/archival considerations discussion),Task
tk721,,,,turn retrospective into a methods or workflow paper for JCDL,Task
tk722,,,,turn retrospective into a practical SIG tutorial,Task
tk723,,,,"outline immediate next steps for a potential tutorial proposal, including task responsibilities and draft deadlines",Task
tk724,0.7791,['tk726'],,assemble a summary slide deck (help with the slide deck),Task
tk725,,,,Bengali-English corpus normalization section,Task
tk727,,,,assist with the corpus normalization section,Task
tk728,,,,proposals for reproducibility standards in community tutorials,Task
tk732,,,,"outline of possible workshop/tutorial proposals (ACL, JCDL, SIG)",Task
tk733,,,,"immediate action items, division of responsibilities, and timelines for potential tutorial or workflow paper",Task
tk734,,,,reproducibility in historical NLP,Task
tk735,,,,provenance tracking,Task
tk737,,,,version control scripts for methods appendix or workflow tutorial,Task
tk738,,,,collaboration on the slide deck,Task
tk739,,,,open reproducibility challenges,Task
tk740,,,,aligning multilingual OCR output,Task
tk741,,,,mitigating annotation drift,Task
tk742,,,,future ACL or JCDL proposals,Task
tk743,,,,"submitting a minimal, reusable dataset sample",Task
tk744,,,,documented workflows,Task
tk745,0.813,"['tk754', 'tk763', 'tk775', 'tk780', 'tk789']",,Michael to share FAIR/Zenodo documentation draft within a week (FAIR/Zenodo draft),Task
tk746,,,,refining our materials,Task
tk747,,,,joint discussion on Thursday,Task
tk750,,,,project management in distributed teams,Task
tk751,,,,cross-corpus metadata normalization,Task
tk752,,,,data sharing and archival,Task
tk753,,,,"publication of a small, representative corpus sample with detailed annotation and normalization guidelines",Task
